transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_42d665bd,CUST_88834,4531367261382686,2024-10-23 14:00:07.764352+00:00,Entertainment,events,AMC Theaters,550.9,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,dbe04093a7ff022f2d01a33e1fd559db,171.16.242.10,0,True,14,False,"{'num_transactions': 65, 'total_amount': 2614515.630085166, 'unique_merchants': 50, 'unique_countries': 8, 'max_single_amount': 1581360.5764307051}",False
TX_c30a39ee,CUST_69399,5153570614943302,2024-10-27 22:50:19.300488+00:00,Restaurant,fast_food,Subway,81.88,USD,USA,Phoenix,medium,Basic Credit,False,Safari,web,769dde181aa8e0b36546ad875e1bb9aa,177.142.120.148,0,False,22,True,"{'num_transactions': 33, 'total_amount': 79324.15441026803, 'unique_merchants': 32, 'unique_countries': 8, 'max_single_amount': 27981.4361297054}",False
TX_67da4376,CUST_64496,6384536336590225,2024-10-30 18:23:26.127614+00:00,Retail,online,Etsy,6015.45,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,0f203d704c216ac4fb2912629fdbc236,184.96.246.58,1,False,18,False,"{'num_transactions': 4, 'total_amount': 681598.81543359, 'unique_merchants': 4, 'unique_countries': 4, 'max_single_amount': 438847.43586212106}",True
TX_59d60346,CUST_39537,5887391152589909,2024-10-14 21:42:36.067723+00:00,Gas,major,Exxon,388.52,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,cdd9771314245873a6fa37cbf75af7e1,166.103.132.216,0,False,21,False,"{'num_transactions': 894, 'total_amount': 28288787.144008707, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5397843.140244178}",False
TX_8e462db3,CUST_74751,5357527284298882,2024-10-08 10:44:57.644578+00:00,Education,supplies,Chegg,11689.7,JPY,Japan,Unknown City,medium,Basic Debit,False,Edge,web,10da13850f7beac0a9b97432b07f8cab,112.21.233.103,1,False,10,False,"{'num_transactions': 666, 'total_amount': 7757414.164785264, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 579930.918716064}",False
TX_de163ba3,CUST_98037,376736717773464,2024-10-12 08:54:59.344553+00:00,Travel,airlines,American Airlines,597.38,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,0651c3c50bcbd848296cebd2bbedf714,111.204.49.160,1,True,8,True,"{'num_transactions': 2, 'total_amount': 1394.5153841869203, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 597.3805117557615}",False
TX_b314807e,CUST_23757,6466957655432768,2024-10-20 10:42:01.806959+00:00,Gas,local,Local Gas Station,441.36,SGD,Singapore,Unknown City,medium,Basic Credit,False,Firefox,web,a74423754474d5014e44eb484f230115,253.63.167.226,0,False,10,True,"{'num_transactions': 122, 'total_amount': 3830391.7459417414, 'unique_merchants': 65, 'unique_countries': 12, 'max_single_amount': 989822.4225688308}",False
TX_12c1e72f,CUST_41930,6072262586652055,2024-10-05 03:04:58.869036+00:00,Travel,transport,Hertz,10.0,BRL,Brazil,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,631cd7b605480d28a94461e684d3180e,214.157.16.177,1,True,3,True,"{'num_transactions': 821, 'total_amount': 66099315.538745016, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5045923.961592251}",True
TX_54802afe,CUST_78111,377921047452844,2024-10-14 13:28:59.385610+00:00,Gas,major,Texaco,53036.98,JPY,Japan,Unknown City,medium,Premium Debit,False,Firefox,web,771ddd19ebf9e5ebf8c6a24a280c8849,49.42.238.23,0,False,13,False,"{'num_transactions': 561, 'total_amount': 38664418.722697526, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3632947.8627253813}",False
TX_97340f66,CUST_86615,5725327855292017,2024-10-01 09:58:22.679245+00:00,Healthcare,pharmacy,DuaneReade,393.56,AUD,Australia,Unknown City,medium,Gold Credit,False,Firefox,web,b52d06d831b0f8d2680c4a2a6b9fe5fc,233.219.36.162,1,False,9,False,"{'num_transactions': 1177, 'total_amount': 34416509.70389267, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5268675.261132689}",False
TX_3aa71fac,CUST_21282,370285524861860,2024-10-21 03:23:17.057372+00:00,Education,online,edX,187.36,USD,USA,Houston,large,Basic Credit,False,Android App,mobile,5ca7306953ba48fb6a1491b202f11604,156.112.132.133,0,False,3,False,"{'num_transactions': 157, 'total_amount': 3544989.342502127, 'unique_merchants': 79, 'unique_countries': 9, 'max_single_amount': 850387.9632935378}",False
TX_8c5ee732,CUST_66813,4811298903798644,2024-10-21 18:35:01.276930+00:00,Education,online,Skillshare,447.07,CAD,Canada,Unknown City,medium,Gold Credit,False,Safari,web,7882f3f5f8a9b0114cbb9cb372a454b1,54.163.21.191,0,False,18,False,"{'num_transactions': 285, 'total_amount': 6691290.15210524, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 832478.9465271618}",False
TX_6ca1f532,CUST_41449,379657267239903,2024-10-13 02:27:58.979976+00:00,Education,online,Coursera,10367.46,MXN,Mexico,Unknown City,medium,Basic Debit,True,NFC Payment,pos,4aeef575b57e1ce01fc79e9fa754e046,219.255.255.204,1,False,2,True,"{'num_transactions': 1068, 'total_amount': 45929367.17312942, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1505700.4341061933}",True
TX_bbb77666,CUST_83253,4691847179440458,2024-10-09 23:12:26.861076+00:00,Gas,major,Chevron,580.29,AUD,Australia,Unknown City,medium,Premium Debit,False,Safari,web,8c7eea1ac28a8d2472dc62425646a553,230.69.138.148,0,False,23,False,"{'num_transactions': 1185, 'total_amount': 31313489.54931182, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1368093.9833821005}",False
TX_de9deb75,CUST_20673,4429262957198360,2024-10-21 20:44:35.757051+00:00,Travel,transport,Careem,138.41,AUD,Australia,Unknown City,medium,Basic Debit,False,Safari,web,9b96c98e7a1f94ab13af1f496b0dce36,124.119.224.14,0,True,20,False,"{'num_transactions': 50, 'total_amount': 1471797.4531272168, 'unique_merchants': 34, 'unique_countries': 9, 'max_single_amount': 586730.026274172}",False
TX_a8be160f,CUST_81196,4727381033946219,2024-10-15 08:50:42.302903+00:00,Travel,airlines,Southwest,1156.11,EUR,Germany,Unknown City,medium,Gold Credit,False,Chrome,web,37e9b105820e21cd6b99cbea96504c01,134.42.254.2,0,True,8,False,"{'num_transactions': 652, 'total_amount': 20766805.092226688, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1852683.638436241}",False
TX_6df8e64f,CUST_68450,5123333703052536,2024-10-10 08:15:28.545986+00:00,Education,online,Skillshare,254494.4,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,601ca541ced916b7822a9231305af9a0,16.249.35.139,0,False,8,False,"{'num_transactions': 604, 'total_amount': 128840856.19740026, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2824586.074419841}",False
TX_1544e549,CUST_37731,5973447194777830,2024-10-23 07:46:41.778543+00:00,Travel,airlines,Emirates,127308.1,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,7bd9c2ed5ec3ac3dd04ee92576ad3b98,198.115.158.229,0,True,7,False,"{'num_transactions': 75, 'total_amount': 9107454.76109767, 'unique_merchants': 53, 'unique_countries': 9, 'max_single_amount': 608888.5784980626}",False
TX_f1e54890,CUST_43562,5431589930986864,2024-10-24 20:22:00.581688+00:00,Gas,local,Local Gas Station,49.8,MXN,Mexico,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,bfcd1501a4aba4556a06959bc41a5345,57.43.195.78,1,False,20,False,"{'num_transactions': 224, 'total_amount': 9319182.114596112, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 442932.1363820979}",True
TX_aa2d64e9,CUST_81395,6584135102142770,2024-10-14 19:03:20.599680+00:00,Entertainment,streaming,Netflix,2520.6,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,84d93c3c525d853d06bc25e0cf4a3552,166.208.141.26,1,True,19,False,"{'num_transactions': 512, 'total_amount': 14083077.891341874, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1856185.177962417}",False
TX_4c375527,CUST_38607,6508743635760696,2024-10-30 18:46:39.971839+00:00,Healthcare,medical,Urgent Care,438652.09,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Chrome,web,0a2f332262caf9f6d8782f89e7745fb3,25.130.25.61,1,False,18,False,"{'num_transactions': 5, 'total_amount': 440714.8585281019, 'unique_merchants': 5, 'unique_countries': 2, 'max_single_amount': 438652.0880251568}",True
TX_5a3f3ba1,CUST_41743,373339803870055,2024-10-19 21:43:02.603587+00:00,Entertainment,streaming,Disney+,158.97,USD,USA,Philadelphia,medium,Premium Debit,False,Edge,web,51a3b02204e65278ce31c62df93c1078,29.117.45.239,0,True,21,True,"{'num_transactions': 378, 'total_amount': 20337494.654325612, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5176936.395458306}",False
TX_c9211c24,CUST_94294,4800149463438977,2024-10-08 15:52:17.074600+00:00,Restaurant,casual,Olive Garden,114527.02,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,8544f70c60c7b33153ca24aee6fb1c1d,14.32.143.210,0,False,15,False,"{'num_transactions': 247, 'total_amount': 40762948.86293908, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 2090096.4172192186}",False
TX_5effe6f2,CUST_19501,5191074095342195,2024-10-18 02:40:40.664262+00:00,Restaurant,premium,Nobu,9220.69,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,31687b8f6b06affc7cb6a6ef06f1a484,24.131.253.189,1,False,2,False,"{'num_transactions': 105, 'total_amount': 5649288.427091743, 'unique_merchants': 67, 'unique_countries': 10, 'max_single_amount': 4027790.2361363345}",True
TX_787a11ef,CUST_23594,376207044923289,2024-10-20 07:14:01.529798+00:00,Healthcare,medical,Local Hospital,20044.27,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,787df0458d33e016b63325fde1bda85c,242.18.51.7,0,False,7,True,"{'num_transactions': 352, 'total_amount': 18022965.60527197, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1699959.7218225317}",False
TX_e4e766f4,CUST_56491,6595650112013537,2024-10-13 13:40:45.087765+00:00,Entertainment,gaming,Epic Games,107.99,GBP,UK,Unknown City,medium,Basic Debit,False,Firefox,web,89f9fe41d8c33958c5a550d990932dcb,116.182.109.141,0,True,13,True,"{'num_transactions': 633, 'total_amount': 14895262.002663888, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1810616.5542145006}",False
TX_7d1f499a,CUST_85503,4969345911184737,2024-10-29 09:14:06.522761+00:00,Grocery,online,FreshDirect,520.74,SGD,Singapore,Unknown City,medium,Basic Debit,False,Android App,mobile,a4a3e78c3f9732a3d5a27fe1089d20f9,129.98.243.126,0,False,9,False,"{'num_transactions': 20, 'total_amount': 24374.76852919375, 'unique_merchants': 17, 'unique_countries': 5, 'max_single_amount': 12487.451302862708}",False
TX_63085bbb,CUST_83357,373219010159403,2024-09-30 10:10:33.099456+00:00,Gas,major,Mobil,325.74,GBP,UK,Unknown City,medium,Gold Credit,False,Android App,mobile,129402b5d17809a8ec158b419256fe06,229.94.184.27,0,False,10,False,"{'num_transactions': 54, 'total_amount': 217269.3222609425, 'unique_merchants': 40, 'unique_countries': 9, 'max_single_amount': 116763.7249362998}",False
TX_58776e1a,CUST_14265,5804545867489776,2024-10-07 16:55:47.389368+00:00,Travel,hotels,Sheraton,78164.27,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,22e975743e5435c44e8a1b850e58acdf,197.253.89.129,0,True,16,False,"{'num_transactions': 316, 'total_amount': 17377526.974433593, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 822202.2033835963}",False
TX_adbd1745,CUST_73192,5617923520969921,2024-10-06 23:04:20.594931+00:00,Entertainment,streaming,Apple Music,941.26,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,22621293b99ba559c795fb3fe775ce95,53.144.28.80,0,True,23,True,"{'num_transactions': 26, 'total_amount': 2200875.698488354, 'unique_merchants': 21, 'unique_countries': 8, 'max_single_amount': 915731.6640947924}",False
TX_f7951c33,CUST_71450,4957613238378280,2024-09-30 19:55:20.357882+00:00,Healthcare,pharmacy,Walgreens,386.17,AUD,Australia,Unknown City,medium,Basic Debit,False,Android App,mobile,448587b52dbae0d7f968937544bfb17a,54.90.47.214,0,False,19,False,"{'num_transactions': 91, 'total_amount': 2040623.7525971085, 'unique_merchants': 63, 'unique_countries': 11, 'max_single_amount': 1768103.0772469149}",False
TX_ff2b2038,CUST_93637,4287748308149095,2024-10-21 00:27:13.692103+00:00,Gas,local,Local Gas Station,73779.57,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0deced3ea7349435926bc1a8388d70ef,244.167.194.71,0,False,0,False,"{'num_transactions': 284, 'total_amount': 19307284.999291852, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 975577.098193762}",False
TX_5940fddb,CUST_95196,5882012909454347,2024-10-03 04:38:45.320408+00:00,Gas,major,Exxon,1658.14,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,f58a404454c38ca9fb554d3907ebe609,183.122.48.166,1,False,4,False,"{'num_transactions': 398, 'total_amount': 25030111.14715881, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 4733320.557188044}",True
TX_29a3b167,CUST_82593,6351790639742293,2024-10-19 02:40:35.926227+00:00,Entertainment,streaming,Netflix,271690.85,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Firefox,web,b36f3df91d8c895614293520563e54bf,211.119.246.73,0,True,2,True,"{'num_transactions': 235, 'total_amount': 89332572.34558181, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 1812831.246981622}",False
TX_c77f9e42,CUST_50949,4097162057710869,2024-10-23 18:50:01.900326+00:00,Healthcare,pharmacy,DuaneReade,63250.45,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Chrome,web,b51538b58087c332880d92a209870536,71.137.230.209,0,False,18,False,"{'num_transactions': 401, 'total_amount': 19796286.22979371, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 635729.7733172831}",False
TX_48d334d1,CUST_40800,5556790052435883,2024-10-12 03:03:27.962530+00:00,Healthcare,pharmacy,Rite Aid,50554.77,RUB,Russia,Unknown City,medium,Platinum Credit,False,Safari,web,a496c7a7f0f579017a26387e8575562d,160.55.121.245,0,False,3,True,"{'num_transactions': 221, 'total_amount': 19137022.50152036, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 4421001.50653247}",False
TX_d73d6759,CUST_13612,4550754175361722,2024-10-29 19:48:59.639096+00:00,Healthcare,medical,Urgent Care,49244.93,JPY,Japan,Unknown City,medium,Basic Debit,False,Chrome,web,650fe5e71f13f64475484f1fb78c24b6,59.208.80.224,0,False,19,False,"{'num_transactions': 30, 'total_amount': 1606048.5763999089, 'unique_merchants': 25, 'unique_countries': 8, 'max_single_amount': 573487.4129759653}",False
TX_606eeca6,CUST_87478,4221881326559901,2024-10-18 07:28:50.674774+00:00,Travel,booking,Expedia,245351.7,MXN,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,7221af8dbc7cac2569f4323f02c7cf69,176.136.223.246,1,True,7,False,"{'num_transactions': 416, 'total_amount': 11167337.709549952, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 926244.0511736465}",True
TX_98f1e2a9,CUST_47423,5693046445516945,2024-10-01 18:04:56.944186+00:00,Restaurant,premium,Nobu,692.21,CAD,Canada,Unknown City,medium,Platinum Credit,False,iOS App,mobile,b0555a40d61696b080473ec85e984201,49.58.49.56,0,False,18,False,"{'num_transactions': 233, 'total_amount': 5234859.849412441, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 819336.0093496}",False
TX_98a5a0df,CUST_20099,4729690702334202,2024-10-10 17:05:06.734621+00:00,Grocery,online,FreshDirect,409.03,CAD,Canada,Unknown City,medium,Premium Debit,False,Firefox,web,e5367f7b1f1e98f01d83cc658aae066d,32.99.71.55,0,False,17,False,"{'num_transactions': 250, 'total_amount': 7499835.683036889, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 1571133.5361056256}",False
TX_d4c0d8ee,CUST_32595,5746081588278356,2024-10-01 12:11:44.992522+00:00,Grocery,online,Walmart Grocery,1791.1,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,aeb3889af2df2852ac2779f7eac73f65,107.253.199.78,0,False,12,False,"{'num_transactions': 380, 'total_amount': 9771352.783158343, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 954946.4377537665}",False
TX_34316ba7,CUST_65074,370008611452264,2024-10-21 10:39:14.043219+00:00,Retail,physical,Target,988.94,AUD,Australia,Unknown City,medium,Platinum Credit,False,Android App,mobile,0dd71990c87b2d9cf242ccb9961b4723,90.25.128.103,0,False,10,False,"{'num_transactions': 45, 'total_amount': 365599.3900914634, 'unique_merchants': 37, 'unique_countries': 7, 'max_single_amount': 215949.91642411068}",False
TX_9091b23c,CUST_74279,377241187103341,2024-10-19 17:37:15.771864+00:00,Entertainment,gaming,Steam,252.16,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,77b815a65c96368031b27f1c9f5837ce,26.164.231.26,1,True,17,True,"{'num_transactions': 618, 'total_amount': 22651836.170134783, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2087109.2163386361}",False
TX_45dc6f1c,CUST_70474,376800864692727,2024-10-27 05:44:59.733485+00:00,Grocery,online,Walmart Grocery,1330.17,GBP,UK,Unknown City,medium,Platinum Credit,False,Safari,web,57935c45856ceebae65f54bf6c4c148b,130.10.142.95,0,False,5,True,"{'num_transactions': 11, 'total_amount': 187606.53063695814, 'unique_merchants': 10, 'unique_countries': 5, 'max_single_amount': 172568.37379712824}",False
TX_3f5fd0c1,CUST_50725,5796008507434686,2024-10-08 11:52:51.970978+00:00,Travel,transport,Hertz,246.56,CAD,Canada,Unknown City,medium,Platinum Credit,False,Android App,mobile,f4e8226fb6b4d49a865d94fe87df2f44,232.180.179.192,1,True,11,False,"{'num_transactions': 380, 'total_amount': 16341211.510195928, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 2908065.4879851686}",True
TX_1d5b9a18,CUST_17604,6540515935199977,2024-10-29 16:32:20.735446+00:00,Gas,local,Truck Stop,321.44,EUR,Germany,Unknown City,medium,Premium Debit,False,Chrome,web,592345a52ecdeed7d178aeccae2063aa,40.152.171.214,1,False,16,False,"{'num_transactions': 9, 'total_amount': 55393.4809814509, 'unique_merchants': 9, 'unique_countries': 3, 'max_single_amount': 9510.70998074963}",False
TX_3e6850a3,CUST_79480,377071237100363,2024-10-16 03:10:09.286086+00:00,Education,online,MasterClass,168247.19,RUB,Russia,Unknown City,medium,Gold Credit,True,Chip Reader,pos,cf88590926287920fdeec71db27e9e8d,34.87.119.214,1,False,3,False,"{'num_transactions': 72, 'total_amount': 4762605.722300829, 'unique_merchants': 53, 'unique_countries': 11, 'max_single_amount': 912715.102513532}",True
TX_1b1310a1,CUST_99351,4817708395288882,2024-10-22 20:20:30.184204+00:00,Education,supplies,University Bookstore,730.53,SGD,Singapore,Unknown City,medium,Gold Credit,False,Chrome,web,59f441dec97e28c50d2a6c0bccf5ee66,201.199.8.225,0,False,20,False,"{'num_transactions': 261, 'total_amount': 9628835.24961215, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1594456.4293640014}",False
TX_519ddb9e,CUST_97692,4393783222510909,2024-10-30 23:11:28.863633+00:00,Retail,online,Newegg,686.84,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,d63b66df4e1137c7c5e76556b031e6e0,239.128.233.128,0,False,23,False,"{'num_transactions': 0, 'total_amount': 686.837329914508, 'unique_merchants': 0, 'unique_countries': 0, 'max_single_amount': 686.837329914508}",False
TX_f89249c6,CUST_62270,5244840212509347,2024-10-04 18:43:03.917826+00:00,Healthcare,medical,Urgent Care,619.39,EUR,France,Unknown City,medium,Platinum Credit,False,Chrome,web,cb8b5c57aa35b57250e55181c6f6d461,57.255.213.107,0,False,18,False,"{'num_transactions': 484, 'total_amount': 11904417.089151852, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 967072.699860314}",False
TX_136d51fc,CUST_91730,6446556039303516,2024-10-02 15:16:12.405340+00:00,Restaurant,premium,Nobu,192.99,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,e3483fa56ac372174d5ee50e657fcf64,41.213.227.250,0,False,15,False,"{'num_transactions': 1863, 'total_amount': 73898721.46441881, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5949166.705757595}",True
TX_1b6e3b55,CUST_98661,6433769993448186,2024-10-15 16:17:26.363555+00:00,Education,supplies,University Bookstore,47870.07,JPY,Japan,Unknown City,medium,Basic Credit,False,Edge,web,55adbb162787cfa3631c69dad4964364,227.48.76.18,0,False,16,False,"{'num_transactions': 758, 'total_amount': 30183578.692205213, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1075716.4011488908}",False
TX_67066a3e,CUST_23650,5663923323370031,2024-10-24 07:08:15.851568+00:00,Education,online,MasterClass,49782.29,JPY,Japan,Unknown City,medium,Premium Debit,False,Chrome,web,15fb21c3320681987cf20f41faf9726a,10.152.40.34,0,False,7,False,"{'num_transactions': 359, 'total_amount': 19574385.051837105, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1776339.0552388444}",False
TX_31097c87,CUST_93685,6821791206447888,2024-10-01 17:56:40.234092+00:00,Travel,hotels,Sheraton,665.45,GBP,UK,Unknown City,medium,Premium Debit,False,Edge,web,bfc6128c3cfcc9ffb1b1be5d3a59d919,147.216.78.3,0,True,17,False,"{'num_transactions': 591, 'total_amount': 15746403.024640944, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1808528.3294663401}",False
TX_2799ec13,CUST_17729,5332184146138953,2024-10-26 15:05:45.223307+00:00,Grocery,physical,Food Lion,115112.11,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,2856620ec4fdb25ac5ead76cefd76d26,26.134.139.13,0,False,15,True,"{'num_transactions': 13, 'total_amount': 3140968.435308563, 'unique_merchants': 11, 'unique_countries': 5, 'max_single_amount': 1026489.1364963452}",False
TX_b2aabb44,CUST_47231,378736131634506,2024-10-05 13:15:41.393803+00:00,Entertainment,gaming,Steam,209.17,EUR,France,Unknown City,medium,Premium Debit,False,Firefox,web,a9097f56ec5b4d8e406d3fbc74d5980d,223.222.211.15,0,True,13,True,"{'num_transactions': 829, 'total_amount': 24247637.168155596, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4763877.573140341}",False
TX_338aea1b,CUST_11961,6442146278416890,2024-10-14 10:08:52.795663+00:00,Healthcare,pharmacy,Rite Aid,357.31,EUR,Germany,Unknown City,medium,Premium Debit,False,Chrome,web,4b119b43b564df4b95e6bc69b9929073,15.168.223.29,0,False,10,False,"{'num_transactions': 199, 'total_amount': 6635708.51259458, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 3244064.726128259}",False
TX_77dbec8a,CUST_40696,6125470944727611,2024-10-14 17:55:41.346830+00:00,Education,supplies,Chegg,22218.88,RUB,Russia,Unknown City,medium,Basic Debit,False,Android App,mobile,4ae1389964954b01728022d66b3029f0,125.48.158.137,0,False,17,False,"{'num_transactions': 825, 'total_amount': 17420046.98669426, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 648950.0184773351}",False
TX_5bcef543,CUST_26453,370797418011493,2024-09-30 11:33:51.026545+00:00,Education,supplies,University Bookstore,9016.07,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,d3d5e1f93f1dfd630166e06aa98dc725,211.29.39.88,0,False,11,False,"{'num_transactions': 950, 'total_amount': 27295624.850749373, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2723869.370898785}",False
TX_5ff50889,CUST_83821,378831705501924,2024-10-15 03:24:43.656241+00:00,Healthcare,pharmacy,DuaneReade,4128.17,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,c88c497e5bd0693505acd4c4ea32eaa2,10.85.104.190,1,False,3,False,"{'num_transactions': 645, 'total_amount': 12444390.214631226, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1782843.1657071973}",True
TX_40dd3cd3,CUST_38889,379304279071780,2024-10-10 18:44:24.411107+00:00,Retail,physical,Target,607.0,CAD,Canada,Unknown City,medium,Premium Debit,False,Safari,web,04a09948b46cec8f060379985a70072d,209.76.7.246,0,False,18,False,"{'num_transactions': 453, 'total_amount': 8733563.12067829, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1017296.5223946918}",False
TX_48c156d9,CUST_71117,6545840482520317,2024-10-17 09:55:09.636999+00:00,Entertainment,gaming,Steam,536.87,EUR,Germany,Unknown City,medium,Gold Credit,False,Edge,web,28a82818ace1235eba4810f818bbf39e,56.236.82.204,0,True,9,False,"{'num_transactions': 477, 'total_amount': 23310373.648753345, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 5044221.320096329}",False
TX_efbf50e9,CUST_85285,4987085566852760,2024-10-15 05:11:00.631337+00:00,Restaurant,casual,Chili's,612.95,AUD,Australia,Unknown City,medium,Basic Debit,True,Chip Reader,pos,0841792e7d09464bd8d2e785a50a66f5,138.228.227.138,1,False,5,False,"{'num_transactions': 371, 'total_amount': 4666501.82506196, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 770394.5957326976}",True
TX_c7ead20a,CUST_48082,5743614465821030,2024-10-03 00:50:59.918908+00:00,Grocery,online,Instacart,33.76,MXN,Mexico,Unknown City,medium,Premium Debit,True,Chip Reader,pos,8bd2f2db5b0af444df14bc175a1215f8,27.96.185.169,1,False,0,False,"{'num_transactions': 1268, 'total_amount': 33967129.528066486, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2153013.649522614}",True
TX_0b703c22,CUST_12828,376941479073646,2024-10-19 20:39:12.560601+00:00,Education,supplies,Chegg,242.34,SGD,Singapore,Unknown City,medium,Basic Debit,False,Firefox,web,fcaf3544fe07e389572c90dc02921857,214.144.62.42,0,False,20,True,"{'num_transactions': 13, 'total_amount': 11242.912918328333, 'unique_merchants': 10, 'unique_countries': 3, 'max_single_amount': 5970.534834015577}",False
TX_33aa46d7,CUST_71216,5029926258755992,2024-10-03 04:35:22.553238+00:00,Retail,online,Wayfair,673679.43,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Safari,web,2b62cf3759005996e7088bda839ae70d,206.23.30.235,1,False,4,False,"{'num_transactions': 561, 'total_amount': 24739455.912990123, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 991276.7200625337}",True
TX_78827a8a,CUST_70931,372203264171786,2024-10-16 18:53:50.584280+00:00,Healthcare,pharmacy,Rite Aid,396.01,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,dcf2a6fc4cb6e78af2ad834b77e2441b,237.151.128.63,0,False,18,False,"{'num_transactions': 159, 'total_amount': 1524656.8971586933, 'unique_merchants': 76, 'unique_countries': 11, 'max_single_amount': 455525.8070686235}",False
